studentId,term,amount,discountAmount,fineAmount,receiptDate,remarks
a315cc67-adfc-42ab-adf3-810bcd23c06d,TERM_4,6050,0,0,16-12-2024,Fees Collected for TERM_4 ON 16-12-2024
48fc2c28-8998-4e10-8f66-8e6160842e9c,TERM_1,6050,0,0,23-02-2025,Fees Collected for TERM_1 ON 23-02-2025
48fc2c28-8998-4e10-8f66-8e6160842e9c,TERM_2,6050,0,0,07-03-2025,Fees Collected for TERM_2 ON 07-03-2025
48fc2c28-8998-4e10-8f66-8e6160842e9c,TERM_3,6050,0,0,19-07-2024,Fees Collected for TERM_3 ON 19-07-2024
48fc2c28-8998-4e10-8f66-8e6160842e9c,TERM_4,6050,0,0,14-07-2024,Fees Collected for TERM_4 ON 14-07-2024
4a884e3d-6d72-4cd1-b312-7cb9b24152c3,TERM_1,6050,0,0,29-06-2024,Fees Collected for TERM_1 ON 29-06-2024
4a884e3d-6d72-4cd1-b312-7cb9b24152c3,TERM_2,6050,0,0,01-06-2025,Fees Collected for TERM_2 ON 01-06-2025
4a884e3d-6d72-4cd1-b312-7cb9b24152c3,TERM_3,6050,0,0,16-08-2025,Fees Collected for TERM_3 ON 16-08-2025
4a884e3d-6d72-4cd1-b312-7cb9b24152c3,TERM_4,6050,0,0,29-09-2024,Fees Collected for TERM_4 ON 29-09-2024
99b3d3db-8188-49c5-9400-8896f888ad65,TERM_1,6050,0,0,30-03-2025,Fees Collected for TERM_1 ON 30-03-2025
99b3d3db-8188-49c5-9400-8896f888ad65,TERM_2,6050,0,0,18-10-2024,Fees Collected for TERM_2 ON 18-10-2024
99b3d3db-8188-49c5-9400-8896f888ad65,TERM_3,6050,0,0,03-08-2025,Fees Collected for TERM_3 ON 03-08-2025
99b3d3db-8188-49c5-9400-8896f888ad65,TERM_4,6050,0,0,23-10-2025,Fees Collected for TERM_4 ON 23-10-2025
bf269cd9-c813-4341-8f2c-e5ce37a6052b,TERM_1,6050,0,0,05-01-2025,Fees Collected for TERM_1 ON 05-01-2025
bf269cd9-c813-4341-8f2c-e5ce37a6052b,TERM_2,6050,0,0,20-03-2025,Fees Collected for TERM_2 ON 20-03-2025
bf269cd9-c813-4341-8f2c-e5ce37a6052b,TERM_3,6050,0,0,24-10-2025,Fees Collected for TERM_3 ON 24-10-2025
bf269cd9-c813-4341-8f2c-e5ce37a6052b,TERM_4,6050,0,0,06-05-2025,Fees Collected for TERM_4 ON 06-05-2025
17568d88-ab5a-41b3-85c9-86b14ed2b9b1,TERM_1,6050,0,0,21-07-2025,Fees Collected for TERM_1 ON 21-07-2025
17568d88-ab5a-41b3-85c9-86b14ed2b9b1,TERM_2,6050,0,0,26-08-2025,Fees Collected for TERM_2 ON 26-08-2025
17568d88-ab5a-41b3-85c9-86b14ed2b9b1,TERM_3,6050,0,0,07-12-2024,Fees Collected for TERM_3 ON 07-12-2024
17568d88-ab5a-41b3-85c9-86b14ed2b9b1,TERM_4,6050,0,0,03-08-2025,Fees Collected for TERM_4 ON 03-08-2025
1eb68d28-7d51-4c1a-b3c1-72117ca62822,TERM_1,6050,0,0,05-05-2025,Fees Collected for TERM_1 ON 05-05-2025
1eb68d28-7d51-4c1a-b3c1-72117ca62822,TERM_2,6050,0,0,29-06-2024,Fees Collected for TERM_2 ON 29-06-2024
1eb68d28-7d51-4c1a-b3c1-72117ca62822,TERM_3,6050,0,0,31-01-2025,Fees Collected for TERM_3 ON 31-01-2025
1eb68d28-7d51-4c1a-b3c1-72117ca62822,TERM_4,6050,0,0,22-02-2025,Fees Collected for TERM_4 ON 22-02-2025
49ab61d7-f389-44ce-a684-d2b8c8ccda82,TERM_1,6050,0,0,17-12-2024,Fees Collected for TERM_1 ON 17-12-2024
49ab61d7-f389-44ce-a684-d2b8c8ccda82,TERM_2,6050,0,0,23-05-2025,Fees Collected for TERM_2 ON 23-05-2025
49ab61d7-f389-44ce-a684-d2b8c8ccda82,TERM_3,6050,0,0,12-11-2024,Fees Collected for TERM_3 ON 12-11-2024
49ab61d7-f389-44ce-a684-d2b8c8ccda82,TERM_4,6050,0,0,20-11-2025,Fees Collected for TERM_4 ON 20-11-2025
bf273530-c116-4739-8af5-3a603bb2979f,TERM_1,6050,0,0,10-07-2024,Fees Collected for TERM_1 ON 10-07-2024
bf273530-c116-4739-8af5-3a603bb2979f,TERM_2,6050,0,0,23-07-2025,Fees Collected for TERM_2 ON 23-07-2025
bf273530-c116-4739-8af5-3a603bb2979f,TERM_3,0,6050,0,28-09-2024,Fees Collected for TERM_3 ON 28-09-2024
bf273530-c116-4739-8af5-3a603bb2979f,TERM_4,0,6050,0,01-09-2025,Fees Collected for TERM_4 ON 01-09-2025
c9296df4-7f33-4f3d-917d-6f058815fce5,TERM_1,0,0,0,24-08-2025,Fees Collected for TERM_1 ON 24-08-2025
c9296df4-7f33-4f3d-917d-6f058815fce5,TERM_2,0,0,0,21-10-2024,Fees Collected for TERM_2 ON 21-10-2024
c9296df4-7f33-4f3d-917d-6f058815fce5,TERM_4,0,0,0,20-10-2024,Fees Collected for TERM_4 ON 20-10-2024
579ba2df-fe24-4425-8238-35e64dee3c37,TERM_1,6050,0,0,16-12-2025,Fees Collected for TERM_1 ON 16-12-2025
579ba2df-fe24-4425-8238-35e64dee3c37,TERM_2,6050,0,0,19-11-2024,Fees Collected for TERM_2 ON 19-11-2024
579ba2df-fe24-4425-8238-35e64dee3c37,TERM_3,6050,0,0,30-12-2024,Fees Collected for TERM_3 ON 30-12-2024
579ba2df-fe24-4425-8238-35e64dee3c37,TERM_4,6050,0,0,12-06-2025,Fees Collected for TERM_4 ON 12-06-2025
bebde9fb-4441-4f78-be87-ab57b06771b6,TERM_1,6050,0,0,29-10-2025,Fees Collected for TERM_1 ON 29-10-2025
bebde9fb-4441-4f78-be87-ab57b06771b6,TERM_2,6050,0,0,04-01-2025,Fees Collected for TERM_2 ON 04-01-2025
bebde9fb-4441-4f78-be87-ab57b06771b6,TERM_3,6050,0,0,29-01-2025,Fees Collected for TERM_3 ON 29-01-2025
bebde9fb-4441-4f78-be87-ab57b06771b6,TERM_4,6050,0,0,28-03-2025,Fees Collected for TERM_4 ON 28-03-2025
a28b126a-4d4a-4d03-8eda-a03625d156c3,TERM_1,6050,0,0,18-05-2025,Fees Collected for TERM_1 ON 18-05-2025
a28b126a-4d4a-4d03-8eda-a03625d156c3,TERM_2,6050,0,0,23-10-2024,Fees Collected for TERM_2 ON 23-10-2024
a28b126a-4d4a-4d03-8eda-a03625d156c3,TERM_3,6050,0,0,17-10-2024,Fees Collected for TERM_3 ON 17-10-2024
a28b126a-4d4a-4d03-8eda-a03625d156c3,TERM_4,6050,0,0,10-06-2025,Fees Collected for TERM_4 ON 10-06-2025
94373349-49e7-4a6c-9c3b-baecf58b05ce,TERM_1,6050,0,0,18-12-2024,Fees Collected for TERM_1 ON 18-12-2024
94373349-49e7-4a6c-9c3b-baecf58b05ce,TERM_2,6050,0,0,28-10-2024,Fees Collected for TERM_2 ON 28-10-2024
94373349-49e7-4a6c-9c3b-baecf58b05ce,TERM_3,6050,0,0,17-10-2024,Fees Collected for TERM_3 ON 17-10-2024
94373349-49e7-4a6c-9c3b-baecf58b05ce,TERM_4,6050,0,0,24-04-2025,Fees Collected for TERM_4 ON 24-04-2025
81c62e82-a68f-45c2-9fc0-f28c0be76b76,TERM_1,6050,0,0,14-02-2025,Fees Collected for TERM_1 ON 14-02-2025
81c62e82-a68f-45c2-9fc0-f28c0be76b76,TERM_2,6050,0,0,27-05-2025,Fees Collected for TERM_2 ON 27-05-2025
81c62e82-a68f-45c2-9fc0-f28c0be76b76,TERM_3,6050,0,0,05-11-2025,Fees Collected for TERM_3 ON 05-11-2025
81c62e82-a68f-45c2-9fc0-f28c0be76b76,TERM_4,6050,0,0,07-07-2024,Fees Collected for TERM_4 ON 07-07-2024
7c0480c8-5603-4b9c-81a4-5ac3ab3ffdd2,TERM_1,6050,0,0,17-07-2025,Fees Collected for TERM_1 ON 17-07-2025
7c0480c8-5603-4b9c-81a4-5ac3ab3ffdd2,TERM_2,6050,0,0,30-06-2025,Fees Collected for TERM_2 ON 30-06-2025
7c0480c8-5603-4b9c-81a4-5ac3ab3ffdd2,TERM_3,6050,0,0,29-04-2025,Fees Collected for TERM_3 ON 29-04-2025
7c0480c8-5603-4b9c-81a4-5ac3ab3ffdd2,TERM_4,6050,0,0,06-04-2025,Fees Collected for TERM_4 ON 06-04-2025
3021d10d-410f-455e-a430-4d6fe7609dd7,TERM_1,6050,0,0,17-06-2025,Fees Collected for TERM_1 ON 17-06-2025
3021d10d-410f-455e-a430-4d6fe7609dd7,TERM_2,6050,0,0,26-04-2025,Fees Collected for TERM_2 ON 26-04-2025
3021d10d-410f-455e-a430-4d6fe7609dd7,TERM_3,6050,0,0,25-02-2025,Fees Collected for TERM_3 ON 25-02-2025
3021d10d-410f-455e-a430-4d6fe7609dd7,TERM_4,6050,0,0,08-03-2025,Fees Collected for TERM_4 ON 08-03-2025
ed794c03-1f9f-4a8f-a07e-6716d35dca6b,TERM_1,6050,0,0,24-03-2025,Fees Collected for TERM_1 ON 24-03-2025
ed794c03-1f9f-4a8f-a07e-6716d35dca6b,TERM_2,6050,0,0,23-10-2024,Fees Collected for TERM_2 ON 23-10-2024
ed794c03-1f9f-4a8f-a07e-6716d35dca6b,TERM_3,6050,0,0,27-06-2024,Fees Collected for TERM_3 ON 27-06-2024
ed794c03-1f9f-4a8f-a07e-6716d35dca6b,TERM_4,6050,0,0,30-05-2025,Fees Collected for TERM_4 ON 30-05-2025
bcc7fd61-b4fc-4121-a330-03826dd6e353,TERM_1,6050,0,0,16-12-2025,Fees Collected for TERM_1 ON 16-12-2025
bcc7fd61-b4fc-4121-a330-03826dd6e353,TERM_2,6050,0,0,09-11-2024,Fees Collected for TERM_2 ON 09-11-2024
bcc7fd61-b4fc-4121-a330-03826dd6e353,TERM_3,6050,0,0,07-07-2024,Fees Collected for TERM_3 ON 07-07-2024
bcc7fd61-b4fc-4121-a330-03826dd6e353,TERM_4,6050,0,0,29-11-2025,Fees Collected for TERM_4 ON 29-11-2025
35a05ce0-f14f-4b37-901b-e66b850d98d8,TERM_1,6050,0,0,11-07-2025,Fees Collected for TERM_1 ON 11-07-2025
35a05ce0-f14f-4b37-901b-e66b850d98d8,TERM_2,6050,0,0,27-05-2025,Fees Collected for TERM_2 ON 27-05-2025
35a05ce0-f14f-4b37-901b-e66b850d98d8,TERM_3,6050,0,0,30-11-2024,Fees Collected for TERM_3 ON 30-11-2024
35a05ce0-f14f-4b37-901b-e66b850d98d8,TERM_4,6050,0,0,12-06-2024,Fees Collected for TERM_4 ON 12-06-2024
be3fe115-78a3-4ffa-ab4e-d74a4267b896,TERM_1,6050,0,0,15-09-2025,Fees Collected for TERM_1 ON 15-09-2025
be3fe115-78a3-4ffa-ab4e-d74a4267b896,TERM_2,6050,0,0,25-03-2025,Fees Collected for TERM_2 ON 25-03-2025
be3fe115-78a3-4ffa-ab4e-d74a4267b896,TERM_3,6050,0,0,06-11-2024,Fees Collected for TERM_3 ON 06-11-2024
be3fe115-78a3-4ffa-ab4e-d74a4267b896,TERM_4,6050,0,0,23-11-2024,Fees Collected for TERM_4 ON 23-11-2024
6bc584fc-4b01-4d42-8eee-ace112abd372,TERM_1,6050,0,0,11-11-2025,Fees Collected for TERM_1 ON 11-11-2025
6bc584fc-4b01-4d42-8eee-ace112abd372,TERM_2,6050,0,0,02-09-2024,Fees Collected for TERM_2 ON 02-09-2024
6bc584fc-4b01-4d42-8eee-ace112abd372,TERM_3,6050,0,0,12-05-2025,Fees Collected for TERM_3 ON 12-05-2025
6bc584fc-4b01-4d42-8eee-ace112abd372,TERM_4,6050,0,0,17-11-2024,Fees Collected for TERM_4 ON 17-11-2024
d05ad7cc-913d-47ca-bb05-9328e451e4bb,TERM_1,6050,0,0,13-03-2025,Fees Collected for TERM_1 ON 13-03-2025
d05ad7cc-913d-47ca-bb05-9328e451e4bb,TERM_2,6050,0,0,04-09-2024,Fees Collected for TERM_2 ON 04-09-2024
d05ad7cc-913d-47ca-bb05-9328e451e4bb,TERM_3,0,6050,0,15-07-2025,Fees Collected for TERM_3 ON 15-07-2025
d05ad7cc-913d-47ca-bb05-9328e451e4bb,TERM_4,0,6050,0,11-05-2025,Fees Collected for TERM_4 ON 11-05-2025
c85b7004-6e76-47db-b99e-51c277413b4f,TERM_1,6050,0,0,15-11-2024,Fees Collected for TERM_1 ON 15-11-2024
c85b7004-6e76-47db-b99e-51c277413b4f,TERM_2,6050,0,0,23-08-2024,Fees Collected for TERM_2 ON 23-08-2024
c85b7004-6e76-47db-b99e-51c277413b4f,TERM_3,6050,0,0,15-04-2025,Fees Collected for TERM_3 ON 15-04-2025
c85b7004-6e76-47db-b99e-51c277413b4f,TERM_4,6050,0,0,24-06-2024,Fees Collected for TERM_4 ON 24-06-2024
9ee76000-a562-48dd-bf8e-ccb92ffc070b,TERM_1,6050,0,0,05-08-2025,Fees Collected for TERM_1 ON 05-08-2025
9ee76000-a562-48dd-bf8e-ccb92ffc070b,TERM_2,6050,0,0,29-06-2024,Fees Collected for TERM_2 ON 29-06-2024
9ee76000-a562-48dd-bf8e-ccb92ffc070b,TERM_3,6050,0,0,07-05-2025,Fees Collected for TERM_3 ON 07-05-2025
9ee76000-a562-48dd-bf8e-ccb92ffc070b,TERM_4,6050,0,0,24-07-2024,Fees Collected for TERM_4 ON 24-07-2024
20de6d63-b604-4214-aed8-321570374c6e,TERM_1,6050,0,0,21-10-2024,Fees Collected for TERM_1 ON 21-10-2024
20de6d63-b604-4214-aed8-321570374c6e,TERM_2,6050,0,0,19-06-2025,Fees Collected for TERM_2 ON 19-06-2025
20de6d63-b604-4214-aed8-321570374c6e,TERM_3,6050,0,0,22-08-2025,Fees Collected for TERM_3 ON 22-08-2025
20de6d63-b604-4214-aed8-321570374c6e,TERM_4,6050,0,0,04-07-2025,Fees Collected for TERM_4 ON 04-07-2025
df4619d2-37e7-43f4-b03f-811fd37f808f,TERM_1,6050,0,0,13-08-2024,Fees Collected for TERM_1 ON 13-08-2024
df4619d2-37e7-43f4-b03f-811fd37f808f,TERM_2,6050,0,0,23-09-2025,Fees Collected for TERM_2 ON 23-09-2025
df4619d2-37e7-43f4-b03f-811fd37f808f,TERM_3,6050,0,0,14-01-2025,Fees Collected for TERM_3 ON 14-01-2025
df4619d2-37e7-43f4-b03f-811fd37f808f,TERM_4,6050,0,0,20-08-2024,Fees Collected for TERM_4 ON 20-08-2024
5dea003b-a487-455e-9ceb-cbad7dd8b131,TERM_1,6050,0,0,06-07-2024,Fees Collected for TERM_1 ON 06-07-2024
5dea003b-a487-455e-9ceb-cbad7dd8b131,TERM_2,6050,0,0,24-04-2025,Fees Collected for TERM_2 ON 24-04-2025
5dea003b-a487-455e-9ceb-cbad7dd8b131,TERM_3,6050,0,0,22-06-2024,Fees Collected for TERM_3 ON 22-06-2024
5dea003b-a487-455e-9ceb-cbad7dd8b131,TERM_4,6050,0,0,26-11-2025,Fees Collected for TERM_4 ON 26-11-2025
12b1c62b-0e0c-45dd-a5e0-473365c06e7e,TERM_1,6050,0,0,05-07-2025,Fees Collected for TERM_1 ON 05-07-2025
12b1c62b-0e0c-45dd-a5e0-473365c06e7e,TERM_2,6050,0,0,30-09-2025,Fees Collected for TERM_2 ON 30-09-2025
12b1c62b-0e0c-45dd-a5e0-473365c06e7e,TERM_3,6050,0,0,02-11-2025,Fees Collected for TERM_3 ON 02-11-2025
12b1c62b-0e0c-45dd-a5e0-473365c06e7e,TERM_4,6050,0,0,07-01-2025,Fees Collected for TERM_4 ON 07-01-2025
abb0f53a-1193-4f41-b4b8-b4251f032f3f,TERM_1,6050,0,0,10-07-2025,Fees Collected for TERM_1 ON 10-07-2025
abb0f53a-1193-4f41-b4b8-b4251f032f3f,TERM_2,6050,0,0,13-03-2025,Fees Collected for TERM_2 ON 13-03-2025
abb0f53a-1193-4f41-b4b8-b4251f032f3f,TERM_3,6050,0,0,26-01-2025,Fees Collected for TERM_3 ON 26-01-2025
abb0f53a-1193-4f41-b4b8-b4251f032f3f,TERM_4,6050,0,0,25-12-2024,Fees Collected for TERM_4 ON 25-12-2024
e5810acf-89bc-4e1a-bdaa-4f397bc7c5b9,TERM_1,6050,0,0,06-03-2025,Fees Collected for TERM_1 ON 06-03-2025
e5810acf-89bc-4e1a-bdaa-4f397bc7c5b9,TERM_2,6050,0,0,05-08-2025,Fees Collected for TERM_2 ON 05-08-2025
e5810acf-89bc-4e1a-bdaa-4f397bc7c5b9,TERM_3,6050,0,0,01-09-2024,Fees Collected for TERM_3 ON 01-09-2024
e5810acf-89bc-4e1a-bdaa-4f397bc7c5b9,TERM_4,6050,0,0,16-07-2024,Fees Collected for TERM_4 ON 16-07-2024
e7b3b051-4a57-4697-930f-68903d91f1cc,TERM_1,6050,0,0,28-01-2025,Fees Collected for TERM_1 ON 28-01-2025
e7b3b051-4a57-4697-930f-68903d91f1cc,TERM_2,6050,0,0,26-02-2025,Fees Collected for TERM_2 ON 26-02-2025
e7b3b051-4a57-4697-930f-68903d91f1cc,TERM_3,0,6050,0,23-02-2025,Fees Collected for TERM_3 ON 23-02-2025
e7b3b051-4a57-4697-930f-68903d91f1cc,TERM_4,0,6050,0,06-08-2025,Fees Collected for TERM_4 ON 06-08-2025
1a929226-fe64-4bdc-b2e0-9de97a75b9d6,TERM_1,6050,0,0,30-12-2024,Fees Collected for TERM_1 ON 30-12-2024
1a929226-fe64-4bdc-b2e0-9de97a75b9d6,TERM_2,6050,0,0,08-08-2025,Fees Collected for TERM_2 ON 08-08-2025
1a929226-fe64-4bdc-b2e0-9de97a75b9d6,TERM_3,6050,0,0,14-11-2025,Fees Collected for TERM_3 ON 14-11-2025
1a929226-fe64-4bdc-b2e0-9de97a75b9d6,TERM_4,6050,0,0,20-08-2024,Fees Collected for TERM_4 ON 20-08-2024
e1bd7461-ec7b-44be-9761-384111ddcb44,TERM_1,6050,0,0,26-12-2025,Fees Collected for TERM_1 ON 26-12-2025
e1bd7461-ec7b-44be-9761-384111ddcb44,TERM_2,6050,0,0,05-12-2024,Fees Collected for TERM_2 ON 05-12-2024
e1bd7461-ec7b-44be-9761-384111ddcb44,TERM_3,6050,0,0,10-08-2025,Fees Collected for TERM_3 ON 10-08-2025
e1bd7461-ec7b-44be-9761-384111ddcb44,TERM_4,6050,0,0,22-11-2025,Fees Collected for TERM_4 ON 22-11-2025
355b5598-aef7-4aa8-8520-8024bc96c12e,TERM_1,6050,0,0,30-11-2024,Fees Collected for TERM_1 ON 30-11-2024
355b5598-aef7-4aa8-8520-8024bc96c12e,TERM_2,6050,0,0,02-09-2025,Fees Collected for TERM_2 ON 02-09-2025
355b5598-aef7-4aa8-8520-8024bc96c12e,TERM_3,6050,0,0,24-08-2024,Fees Collected for TERM_3 ON 24-08-2024
355b5598-aef7-4aa8-8520-8024bc96c12e,TERM_4,6050,0,0,07-06-2025,Fees Collected for TERM_4 ON 07-06-2025
51f21579-92d7-4397-aebb-e233a8dcc37f,TERM_1,6050,0,0,06-09-2025,Fees Collected for TERM_1 ON 06-09-2025
51f21579-92d7-4397-aebb-e233a8dcc37f,TERM_2,6050,0,0,13-09-2025,Fees Collected for TERM_2 ON 13-09-2025
51f21579-92d7-4397-aebb-e233a8dcc37f,TERM_3,6050,0,0,08-02-2025,Fees Collected for TERM_3 ON 08-02-2025
51f21579-92d7-4397-aebb-e233a8dcc37f,TERM_4,6050,0,0,17-02-2025,Fees Collected for TERM_4 ON 17-02-2025
fa27d466-b008-4577-8915-6ec05157cbf9,TERM_1,6050,0,0,16-02-2025,Fees Collected for TERM_1 ON 16-02-2025
fa27d466-b008-4577-8915-6ec05157cbf9,TERM_2,6050,0,0,16-05-2025,Fees Collected for TERM_2 ON 16-05-2025
fa27d466-b008-4577-8915-6ec05157cbf9,TERM_3,6050,0,0,01-07-2024,Fees Collected for TERM_3 ON 01-07-2024
fa27d466-b008-4577-8915-6ec05157cbf9,TERM_4,6050,0,0,21-06-2025,Fees Collected for TERM_4 ON 21-06-2025
0fbce553-0c01-4833-b5b1-f8b42b4e4ab9,TERM_1,6050,0,0,14-11-2025,Fees Collected for TERM_1 ON 14-11-2025
0fbce553-0c01-4833-b5b1-f8b42b4e4ab9,TERM_2,6050,0,0,05-03-2025,Fees Collected for TERM_2 ON 05-03-2025
0fbce553-0c01-4833-b5b1-f8b42b4e4ab9,TERM_3,6050,0,0,13-10-2025,Fees Collected for TERM_3 ON 13-10-2025
0fbce553-0c01-4833-b5b1-f8b42b4e4ab9,TERM_4,6050,0,0,02-02-2025,Fees Collected for TERM_4 ON 02-02-2025
4f8a2265-d108-4e63-bc58-5f026b679966,TERM_1,6050,0,0,14-06-2024,Fees Collected for TERM_1 ON 14-06-2024
4f8a2265-d108-4e63-bc58-5f026b679966,TERM_2,6050,0,0,25-08-2025,Fees Collected for TERM_2 ON 25-08-2025
4f8a2265-d108-4e63-bc58-5f026b679966,TERM_3,6050,0,0,24-07-2024,Fees Collected for TERM_3 ON 24-07-2024
4f8a2265-d108-4e63-bc58-5f026b679966,TERM_4,5550,500,0,30-04-2025,Fees Collected for TERM_4 ON 30-04-2025
e43c64ac-7eb4-4b1c-a41f-25baddd31aa9,TERM_1,6050,0,0,20-11-2025,Fees Collected for TERM_1 ON 20-11-2025
e43c64ac-7eb4-4b1c-a41f-25baddd31aa9,TERM_2,6050,0,0,14-11-2024,Fees Collected for TERM_2 ON 14-11-2024
e43c64ac-7eb4-4b1c-a41f-25baddd31aa9,TERM_3,6050,0,0,08-12-2024,Fees Collected for TERM_3 ON 08-12-2024
e43c64ac-7eb4-4b1c-a41f-25baddd31aa9,TERM_4,6050,0,0,03-07-2024,Fees Collected for TERM_4 ON 03-07-2024
ecee7466-a10d-40b7-a332-a04b4da93129,TERM_1,6050,0,0,09-01-2025,Fees Collected for TERM_1 ON 09-01-2025
ecee7466-a10d-40b7-a332-a04b4da93129,TERM_2,6050,0,0,17-12-2024,Fees Collected for TERM_2 ON 17-12-2024
ecee7466-a10d-40b7-a332-a04b4da93129,TERM_3,6050,0,0,27-12-2025,Fees Collected for TERM_3 ON 27-12-2025
ecee7466-a10d-40b7-a332-a04b4da93129,TERM_4,6050,0,0,10-01-2025,Fees Collected for TERM_4 ON 10-01-2025
ddcc479b-0590-4843-94bd-79085e91098a,TERM_1,6050,0,0,06-01-2025,Fees Collected for TERM_1 ON 06-01-2025
ddcc479b-0590-4843-94bd-79085e91098a,TERM_2,6050,0,0,08-10-2025,Fees Collected for TERM_2 ON 08-10-2025
ddcc479b-0590-4843-94bd-79085e91098a,TERM_3,6050,0,0,22-11-2024,Fees Collected for TERM_3 ON 22-11-2024
ddcc479b-0590-4843-94bd-79085e91098a,TERM_4,6050,0,0,23-11-2025,Fees Collected for TERM_4 ON 23-11-2025
8061e8d1-d69e-4e3d-936e-e6dcc32ccc69,TERM_1,6050,0,0,06-07-2025,Fees Collected for TERM_1 ON 06-07-2025
8061e8d1-d69e-4e3d-936e-e6dcc32ccc69,TERM_2,6050,0,0,24-09-2024,Fees Collected for TERM_2 ON 24-09-2024
8061e8d1-d69e-4e3d-936e-e6dcc32ccc69,TERM_3,6050,0,0,08-12-2024,Fees Collected for TERM_3 ON 08-12-2024
8061e8d1-d69e-4e3d-936e-e6dcc32ccc69,TERM_4,6050,0,0,27-07-2025,Fees Collected for TERM_4 ON 27-07-2025
e470cc55-0f1f-4e2b-9dc8-c4aaaf718877,TERM_1,6050,0,0,04-06-2025,Fees Collected for TERM_1 ON 04-06-2025
e470cc55-0f1f-4e2b-9dc8-c4aaaf718877,TERM_2,6050,0,0,13-10-2025,Fees Collected for TERM_2 ON 13-10-2025
e470cc55-0f1f-4e2b-9dc8-c4aaaf718877,TERM_3,6050,0,0,08-11-2025,Fees Collected for TERM_3 ON 08-11-2025
e470cc55-0f1f-4e2b-9dc8-c4aaaf718877,TERM_4,6050,0,0,16-03-2025,Fees Collected for TERM_4 ON 16-03-2025
05e5d11a-fb19-4443-b4af-d2e1222f9bc7,TERM_1,6050,0,0,04-08-2025,Fees Collected for TERM_1 ON 04-08-2025
05e5d11a-fb19-4443-b4af-d2e1222f9bc7,TERM_2,6050,0,0,31-05-2025,Fees Collected for TERM_2 ON 31-05-2025
05e5d11a-fb19-4443-b4af-d2e1222f9bc7,TERM_3,6050,0,0,02-02-2025,Fees Collected for TERM_3 ON 02-02-2025
05e5d11a-fb19-4443-b4af-d2e1222f9bc7,TERM_4,6050,0,0,24-03-2025,Fees Collected for TERM_4 ON 24-03-2025
8ff597c4-2d2b-4319-98bc-66deb8b893d3,TERM_1,6050,0,0,24-08-2024,Fees Collected for TERM_1 ON 24-08-2024
8ff597c4-2d2b-4319-98bc-66deb8b893d3,TERM_2,6050,0,0,04-04-2025,Fees Collected for TERM_2 ON 04-04-2025
8ff597c4-2d2b-4319-98bc-66deb8b893d3,TERM_3,6050,0,0,19-06-2025,Fees Collected for TERM_3 ON 19-06-2025
8ff597c4-2d2b-4319-98bc-66deb8b893d3,TERM_4,6050,0,0,22-06-2024,Fees Collected for TERM_4 ON 22-06-2024
2dedf54a-d953-4367-ad3b-f278460bc823,TERM_1,6050,0,0,25-08-2024,Fees Collected for TERM_1 ON 25-08-2024
2dedf54a-d953-4367-ad3b-f278460bc823,TERM_2,6050,0,0,08-09-2025,Fees Collected for TERM_2 ON 08-09-2025
2dedf54a-d953-4367-ad3b-f278460bc823,TERM_3,6050,0,0,20-09-2025,Fees Collected for TERM_3 ON 20-09-2025
2dedf54a-d953-4367-ad3b-f278460bc823,TERM_4,6050,0,0,13-10-2024,Fees Collected for TERM_4 ON 13-10-2024
128997ec-1f49-42ee-ae46-330a9b55a606,TERM_1,6050,0,0,06-08-2025,Fees Collected for TERM_1 ON 06-08-2025
128997ec-1f49-42ee-ae46-330a9b55a606,TERM_2,6050,0,0,07-06-2025,Fees Collected for TERM_2 ON 07-06-2025
128997ec-1f49-42ee-ae46-330a9b55a606,TERM_3,6050,0,0,20-08-2024,Fees Collected for TERM_3 ON 20-08-2024
128997ec-1f49-42ee-ae46-330a9b55a606,TERM_4,0,6050,0,25-10-2024,Fees Collected for TERM_4 ON 25-10-2024
f39ed9d0-8480-4978-a86d-f2eeffec382e,TERM_1,6050,0,0,07-11-2025,Fees Collected for TERM_1 ON 07-11-2025
f39ed9d0-8480-4978-a86d-f2eeffec382e,TERM_2,6050,0,0,01-06-2025,Fees Collected for TERM_2 ON 01-06-2025
f39ed9d0-8480-4978-a86d-f2eeffec382e,TERM_3,6050,0,0,11-02-2025,Fees Collected for TERM_3 ON 11-02-2025
f39ed9d0-8480-4978-a86d-f2eeffec382e,TERM_4,6050,0,0,09-06-2025,Fees Collected for TERM_4 ON 09-06-2025
e50c400d-476b-4392-9e27-8df4a72efb3d,TERM_1,6050,0,0,22-06-2024,Fees Collected for TERM_1 ON 22-06-2024
e50c400d-476b-4392-9e27-8df4a72efb3d,TERM_2,6050,0,0,21-04-2025,Fees Collected for TERM_2 ON 21-04-2025
e50c400d-476b-4392-9e27-8df4a72efb3d,TERM_3,6050,0,0,06-07-2025,Fees Collected for TERM_3 ON 06-07-2025
e50c400d-476b-4392-9e27-8df4a72efb3d,TERM_4,6050,0,0,01-04-2025,Fees Collected for TERM_4 ON 01-04-2025
b23793a4-9885-4d86-ae83-fe25267cd22e,TERM_1,6050,0,0,17-09-2024,Fees Collected for TERM_1 ON 17-09-2024
b23793a4-9885-4d86-ae83-fe25267cd22e,TERM_2,6050,0,0,24-07-2025,Fees Collected for TERM_2 ON 24-07-2025
b23793a4-9885-4d86-ae83-fe25267cd22e,TERM_3,6050,0,0,20-07-2025,Fees Collected for TERM_3 ON 20-07-2025
